Name,Primary Specialty,WCM Find A Doctor URL,Accepting New Patients,Video Visits Avaliable,Languages,Zip Code,Country_ISO3166_alpha2,Latitude,Longitude,Accepted Insurance,Address,Number
Christine L. Frissora M.D.,Gastroenterology,https://weillcornell.org/umesh-chandra-joashi-mb-bs,Yes,No,English,10065,,40.7669,-73.9539,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,AgeWell New York ,Amida Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield HealthPlus CHP,GHI CBP,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,United Empire ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","1283 York Avenue New York, NY 10065",(646) 962-4463
Christine L. Frissora M.D.,Gastroenterology,https://weillcornell.org/donald-jon-johannessenmd-5918,Yes,No,English,10065,,40.7669,-73.9539,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,AgeWell New York ,Amida Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield HealthPlus CHP,GHI CBP,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,United Empire ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","1283 York Avenue New York, NY 10065",(646) 962-4463
"Kai-Ming  Fu M.D., Ph.D.",Neurological Surgery,https://weillcornell.org/clark-lawrence-johnsendo-9119,Yes,No,English,10022,,40.7619,-73.9667,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,Amida Care ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,Medicaid ,Medicare ,Oxford Health Plans Metro/Core/Charter,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","240 East 59th Street New York, NY 10022",(888) 922-2257
"Kai-Ming  Fu M.D., Ph.D.",Neurological Surgery,https://weillcornell.org/wendy-g-johnsonmd-7299,Yes,No,English,10022,,40.7619,-73.9667,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,Amida Care ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,Medicaid ,Medicare ,Oxford Health Plans Metro/Core/Charter,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","240 East 59th Street New York, NY 10022",(888) 922-2257
"Kai-Ming  Fu M.D., Ph.D.",Neurological Surgery,https://weillcornell.org/carrie-down-johnston-md,Yes,No,English,10038,,40.7101,-74.005941,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,Amida Care ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,Medicaid ,Medicare ,Oxford Health Plans Metro/Core/Charter,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","156 William Street New York, NY 10038",(888) 922-2257
Richard Martin Fuchs M.D.,,https://weillcornell.org/rochelle-joly-md,No,N/A,English,10021-4726,,40.7689,-73.9597,No insurance information,"310 East 72nd Street New York, NY 10021-4726",212-717-2254
Catherine  Fugelsang L.Ac,Acupuncture,https://weillcornell.org/dara-jones-md,No,N/A,English,10021,,40.7669,-73.9597,No insurance information,"436 East 69th Street New York, NY 10021",(646) 697-9355
Richard R. Furman M.D.,Medical Oncology,https://weillcornell.org/jaqueline-jones-md,Yes,N/A,English,10065,,40.7619,-73.9597,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,AgeWell New York ,Amida Care ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield HealthPlus CHP,Medicaid ,Medicare ,Oxford Health Plans Metro/Core/Charter,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","425 East 61st Street New York, NY 10065",(646) 962-2800
Richard R. Furman M.D.,Medical Oncology,https://weillcornell.org/mandisa-jones-md,Yes,N/A,English,10021,,40.7659,-73.9567,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,AgeWell New York ,Amida Care ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield HealthPlus CHP,Medicaid ,Medicare ,Oxford Health Plans Metro/Core/Charter,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","520 East 70th Street New York, NY 10021",(646) 962-2800
Ezra  Gabbay M.D.,Hospital Medicine,https://weillcornell.org/sianjones,No,No,English,10065,,40.7649,-73.9569,"AETNA HMO,AETNA Medicare,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,GHI CBP,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","525 East 68th Street New York, NY 10065",
Dina  Gad M.D.,Internal Medicine,https://weillcornell.org/brian-joo-md,Yes,No,English,10038,,40.7101,-74.005941,"AETNA HMO,AETNA Medicare,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,GHI CBP,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","156 William Street New York, NY 10038",(646) 962-5665
"Farida M.F. Gadalla M.B., Ch.B.",Anesthesiology,https://weillcornell.org/laura-s-josephs-phd-650,No,N/A,English,10065,,40.7649,-73.9569,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,AgeWell New York ,Amida Care ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield HealthPlus CHP,Medicaid ,Medicare ,Oxford Health Plans Metro/Core/Charter,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","525 East 68th Street New York, NY 10065",(212) 746-2962
Theodore J. Gaeta ,,https://weillcornell.org/jhjoshi,No,N/A,English,11215,,40.6689,-73.9819,No insurance information,"506 6th Street Brooklyn, NY 11215",718-780-5040
Marina  Gafanovich M.D.,,https://weillcornell.org/rohan-jotwani-md-mba,No,N/A,English,10028,,40.7749,-73.9526,No insurance information,"1550 York Avenue New York, NY 10028",212-249-6218
"Anuradha  Gajjar M.D., MSCE",Pediatric Nephrology,https://weillcornell.org/cjoyce,Yes,No,English,10021,,40.7659,-73.9567,"AETNA HMO,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,GHI CBP,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,WellCare of NY ,WorldWide Medical ""","505 East 70th Street New York, NY 10021",(646) 962-4324
Denise  Galan C.P.N.P.,Pediatric Urology,https://weillcornell.org/akacker,Yes,N/A,"Spanish, English",10065,,40.7649,-73.9569,"AETNA HMO,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,CIGNA ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus CHP,GHI CBP,Health Insurance Plan of NY (HIP) ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,WorldWide Medical ""","525 East 68th Street New York, NY 10065",(212) 746-5337
James J. Gallagher M.D.,Surgery,https://weillcornell.org/angela-kadenhe-chiweshe-md,Yes,N/A,English,10065,,40.7649,-73.9569,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Affinity Access ,AgeWell New York ,Amida Care ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,Medicaid ,Medicare ,Oxford Health Plans Metro/Core/Charter,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","525 East 68th Street New York, NY 10065",(646) 962-2580
Mindy  Gallagher D.O.,,https://weillcornell.org/ryan-kahanowitch-md,No,N/A,English,10002,,40.7159,-73.9889,No insurance information,"409 Grand Street New York, NY 10002",212-226-7666
Tracy Ann Gallagher M.D.,,https://weillcornell.org/jeffrey-paul-kahnmd-6206,No,N/A,English,10021,,40.7699,-73.9637,No insurance information,"159 East 69th Street New York, NY 10021",212-249-2113
Jessica Blair Gallina ,,https://weillcornell.org/Shipra-Kaicker-MD,No,N/A,English,10019,,40.7669,-73.9812,No insurance information,"240 Central Park South New York, NY 10019",212-265-0255
Ivancarmine  Gambardella ,Cardiac Surgery,https://weillcornell.org/DKalfa,No,N/A,English,11215,,40.6709,-73.9797,"AETNA HMO,AETNA Medicare,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,AgeWell New York ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Healthcare ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","263 7th Avenue Brooklyn, NY 11215",(718) 780-7700
Ivancarmine  Gambardella ,Cardiac Surgery,https://weillcornell.org/lisa-kalik-md,No,N/A,English,10065,,40.7649,-73.9569,"AETNA HMO,AETNA Medicare,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,AgeWell New York ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Healthcare ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","525 East 68th Street New York, NY 10065",(718) 780-7700
Claire DeAngelis Ganal ,Pediatrics,https://weillcornell.org/rbkalish,Yes,N/A,English,10021,,40.7659,-73.9567,"AETNA HMO,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,GHI CBP,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,United Healthcare Community Plan,United Healthcare Compass ,VNSNY CHOICE HMO,WellCare of NY ,WorldWide Medical ""","505 East 70th Street New York, NY 10021",(646) 962-5437
Claire DeAngelis Ganal ,Pediatrics,https://weillcornell.org/thomas-peter-kalmanmd-6727,Yes,N/A,English,10021,,40.7659,-73.9567,"AETNA HMO,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,GHI CBP,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,United Healthcare Community Plan,United Healthcare Compass ,VNSNY CHOICE HMO,WellCare of NY ,WorldWide Medical ""","505 East 70th Street New York, NY 10021",(646) 962-5437
Gargi G. Gandhi M.D.,Pediatrics,https://weillcornell.org/alexander-d-kalogerakismd-5704,Yes,Yes,English,10028,,40.7779,-73.9567,"Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Empire Blue Cross/Blue Shield Blue Access,Medicare ,Oxford Health Plans Metro/Core/Charter,United Empire ,United Healthcare Compass ,WorldWide Medical ""","215 East 85th Street New York, NY 10028",(646) 962-7300
Sandeep Reddy Gangireddy M.D.,Cardiology,https://weillcornell.org/hkamel,Yes,No,English,10021,,40.7685,-73.9527,"AETNA HMO,AETNA Medicare,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,AgeWell New York ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,GHI CBP,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","1305 York Avenue New York, NY 10021",(646) 962-5558
Yunshan  Gao L.C.S.W,Psychology,https://weillcornell.org/mazen-kamenmd-6346,Yes,N/A,English,10065,,40.7669,-73.9617,"AETNA HMO,AETNA Medicare,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Medicare ,Rockefeller University - Trustmark ""","240 East 69th Street New York, NY 10065",(646) 962-6946
"Christine Ann Garcia M.D., MPH",Hematology/Oncology,https://weillcornell.org/stacy-kaminski-ms-cdn,Yes,N/A,English,10038,,40.7101,-74.005941,"AETNA HMO,AETNA Medicare,AETNA PPO,Aetna - NYP EPO/POS,Aetna Weill Cornell Employee Managed Care Plan ,Aetna Weill Cornell Employee PPO Plan ,Affinity Access ,Affinity Health Plan ,AgeWell New York ,Amida Care ,CIGNA ,Emblem Select Care ,Empire Blue Cross/Blue Shield Blue Access,Empire Blue Cross/Blue Shield Blue Connection,Empire Blue Cross/Blue Shield EPO,Empire Blue Cross/Blue Shield HMO,Empire Blue Cross/Blue Shield Mediblue (Senior),Empire Blue Cross/Blue Shield PPO,Empire Blue Cross/Blue Shield HealthPlus ,Empire Blue Cross/Blue Shield HealthPlus CHP,Fidelis Care ,GHI CBP,Health First ,Health Insurance Plan of NY (HIP) ,Health Insurance Plan of NY (HIP) Medicaid,Health Insurance Plan of NY (HIP) Medicare,Medicaid ,Medicare ,Oxford Health Plans Freedom,Oxford Health Plans Liberty,Oxford Health Plans Medicare Advantage,Oxford Health Plans Metro/Core/Charter,Rockefeller University - Trustmark ,United Empire ,United Healthcare ,United Healthcare Community Plan,United Healthcare Medicare,United Healthcare Compass ,VNSNY CHOICE HMO,VNSNY CHOICE Medicare,WellCare of NY ,WorldWide Medical ""","156 William Street New York, NY 10038",(646) 962-5665
